Base	Curvature
86.6995933514378	0.0203835480565354
86.8283317112249	0.0221702472015846
86.9567437130036	0.023001579847084
87.0848017614985	0.0238213405707231
87.2125324363244	0.0214304012690433
87.3399410748736	0.0157851119765904
87.4670329947278	0.0100883500994244
87.5937930802599	0.0148375819393639
87.720211601848	0.0196539669431607
87.8463026676313	0.0220896619892348
87.9720583100776	0.0221130312411156
88.0974893896791	0.0221541518845638
88.2225350129459	0.0239842117383703
88.3472260164965	0.0258535790042032
88.4715832319408	0.0239698549031128
88.5956252797929	0.0182671531548062
88.7193625433286	0.0125368435363631
88.8427591611767	0.0196804984335107
88.9658387206899	0.0268920464009583
89.0885845197673	0.0277897790932696
89.2110094710204	0.0222841760311589
89.3331129224157	0.0167502029610078
89.4548991165075	0.0214405654537937
89.5763561563083	0.0261764558048757
89.6974957699424	0.0285200195929735
89.8183155188916	0.0284394661191765
89.9388183323015	0.0283578977571777
90.0589831487524	0.0245356393659681
90.1788266822364	0.020654027216747
90.2983171618537	0.0234655989404585
90.4174336947708	0.0330375546093024
90.5361771099026	0.0427339191987965
90.6545653097218	0.0375422464699944
90.7725863578181	0.0323215624656554
90.8902771362365	0.0337678928188178
91.0076236603947	0.0420100624623939
91.1246282231569	0.0503308625589424
91.2412502018176	0.0511620153534471
91.357511068061	0.052001564684825
91.4734048856884	0.0536208060159568
91.5889440264112	0.0560485876345542
91.7041192969752	0.0584821371640966
91.818913717856	0.0565074706295111
91.933342697518	0.0545098484595471
92.0474074065399	0.0536724673474199
92.1611054543462	0.0540474096730171
92.2744533435734	0.0543927442716301
92.3874337821578	0.0526738229365696
92.5000618357968	0.050912065064975
92.6123950005296	0.0504717126573102
92.7244602351845	0.0513526595721278
92.8362601057415	0.0522392665076637
92.9479719016686	0.0497914104008882
93.0595245054796	0.0473387440280692
93.171023662543	0.047002285968681
93.2824849204573	0.0488092434349371
93.3939076885768	0.0505920510395572
93.5052869179994	0.0507247136651024
93.6166337606929	0.0508336039409114
93.7279436479345	0.0500557379578283
93.8392205507233	0.0483670037594891
93.9504657023349	0.0466779691373144
94.0616818621939	0.0472784159384261
94.1728637198076	0.0478593697476149
94.2840198500278	0.0476489004524698
94.3951403274975	0.0466074240168352
94.5062259843111	0.0455934972270933
94.6172976248732	0.0480715844584529
94.7283356324478	0.0505537257964884
94.8393480784069	0.0515845825979619
94.9503356122314	0.0511117502612555
95.0612961641116	0.0506627067301288
95.1722353074818	0.0512834076327084
95.2831559354018	0.0518994928879249
95.3940528511073	0.0525440095824727
95.5049208731367	0.0531979874814802
95.6157737336441	0.0538426188230139
95.7265899547147	0.0548790149638658
95.837385875158	0.055910805531086
95.948160156479	0.0535465265100342
96.0589260401123	0.0478064360345306
96.169677731502	0.042072128031306
96.2804190615302	0.0395413531349145
96.3911565167304	0.0369834137617397
96.5018960410843	0.0359950121791646
96.6126457898363	0.0365277051676854
96.7234112236413	0.0370804709048002
96.8342558821579	0.0329296308489126
96.9451541529265	0.0287674965097262
97.0561420363658	0.0261583700607502
97.1672280419795	0.025093303908554
97.2784098798954	0.0240083164325298
97.3896450802819	0.0218349336114979
97.5009585924632	0.0196893702468667
97.6123326239413	0.0157780193355736
97.723766030968	0.0101084241081689
97.835268436007	0.00445043735754268
97.946808008895	0.0125347398448999
98.05839885193	0.0206311252044272
98.170038198054	0.0211528082935335
98.2817279006777	0.014167667457192
